ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness
482340,"Swiss Trail Tour Lenk, Strecke Ultra, Samstag 2019",3 - difficult,Trailrunning,46.54,09:38,2372,1010, 2108,4,6
50976,Rundwanderung Tellenburg Frutigen,1 - easy,Hiking,8.17,02:10,230,773, 904,1,2
97364,Über den Schnitzlerweg zum verträumten Hinterburgseeli,2 - medium,Hiking,10.74,03:50,620,1521, 1878,4,3
850700,GFW 48 - Botchenalp,0 - no rating,Hiking,10.17,04:00,720,992, 1551,0,0
199823,Course de la solidarité,0 - no rating,Trailrunning,10.22,01:40,100,801, 894,0,0
698706,Kandersteg - Höh Biketour,2 - medium,Mountainbike,6.1,00:40,141,1170, 1311,3,3
131163,Interlaken - Ringgenberg - Roteflue - Harder Kulm,3 - difficult,Hiking,11.92,05:30,1192,564, 1756,2,5
86037,"Auf dem Beatenberg, der Sonnenterrasse des Berner Oberlandes",2 - medium,Hiking,10.74,04:10,752,1204, 1654,3,3
48925,Aussichtsreiche Wege in der Adelbodner Bergwelt,1 - easy,Hiking,8.39,02:30,420,1310, 1624,2,2
348126,Lauenen – Lauenensee - Lauenen,2 - medium,Hiking,8.99,02:30,178,1236, 1409,3,3
49823,Emmental Literaturweg,1 - easy,Thematic route,7.66,02:30,200,656, 828,1,2
65384,Rund um Rüschegg,2 - medium,Hiking,13.32,03:45,490,715, 941,2,3
891249,Blümlisalp-Lauf - Stecke,2 - medium,Running,15.94,05:05,886,706, 1409,4,0
658328,Durchs Jahr wandern - Wiehnachtswäg Aeschi,1 - easy,Thematic route,1.86,01:00,40,934, 964,1,1
82225,Bilderbuch-Jura zwischen Bellelay und Tramelan,0 - no rating,Hiking,16.53,04:25,330,923, 1179,0,0
131649,Panoramaroute: Gstaad - Gruben - Oberbort - Turbach - Gstaad,1 - easy,Mountainbike,8.2,01:00,182,1038, 1189,1,1
837028,Trailrunning Rund um Adelboden,2 - medium,Trailrunning,27.73,05:45,1555,1295, 2079,3,3
295433,Diemtigtaler Hausweg «Mittleres Tal»,1 - easy,Thematic route,10.2,03:15,434,814, 1128,1,2
156751,Berner-Oberländer-Weg: Merligen - Amsoldingen (Original),2 - medium,Pilgrimage,16.98,04:41,278,558, 665,2,3
51190,Über Juraweiden hart an der Sprachgrenze,1 - easy,Hiking,11.35,03:30,552,708, 1118,2,2
159602,"Rund um den Thunersee, Merligen-Interlaken West",0 - no rating,Hiking,13.02,03:57,257,558, 728,0,0
891220,GFW 15 - Rund ume Frienisberger,0 - no rating,Hiking,14.65,04:20,300,567, 818,0,0
162740,Höhenweg Entlebuch Emmental - Etappe 3: Turner - Trubschachen,0 - no rating,Hiking,6.76,01:52,3,732, 1165,0,0
276223,Rund um den Moossee,1 - easy,Hiking,6.47,01:40,90,521, 571,2,2
508334,Ins urtümliche Gasteretal,2 - medium,Hiking,7.01,02:15,150,1195, 1940,3,3
348123,Meienberg – Rundwanderung Seebergsee - Meienberg,2 - medium,Hiking,7.12,02:30,322,1769, 1923,3,3
51189,Auf Spurensuche am Jäissberg,1 - easy,Hiking,10.58,03:20,345,426, 603,2,2
717235,Zweisimmen - Oey Diemtigen - Zwischenflüh - Seebergsee - Meieberg - Zweisimmen,3 - difficult,Cycling,63.85,06:05,1636,679, 1853,1,6
698708,Gemmipass Biketour,2 - medium,Mountainbike,26.73,02:55,500,1170, 2335,0,4
564265,Der Aare und Murg entlang zu Kirchen und Schlösser,2 - medium,Hiking,14.92,03:56,97,400, 497,2,3
51349,Rund um den Etang de la Gruère,2 - medium,Hiking,14.83,03:45,350,982, 1098,2,3
709665,Golitschenalp,3 - difficult,Hiking,7.81,05:37,681,1170, 1834,5,5
114266,Über dem Thunersee schweben,1 - easy,Hiking,4.77,01:48,282,573, 853,2,2
277600,Alternative Bad Weather Walk: Kandersteg to Blausee,1 - easy,Hiking,5.1,02:00,15,897, 1488,1,1
48767,Prachtswälder am Fusse des Gantrisch,1 - easy,Hiking,8.65,02:40,390,783, 1084,2,2
795212,Griesalp - Gamchi - Gspaltenhornhütte,3 - difficult,Hiking,6.98,03:15,1061,1395, 2486,0,5
114258,Adelboden – wo das Vogellisi gelebt hat,2 - medium,Hiking,12.65,04:15,668,1310, 1948,3,3
174598,Wandern am Wasser - Lauenensee,2 - medium,Hiking,9.27,02:40,170,1236, 1401,3,2
133081,Adelboden - Hahnenmoos,2 - medium,Hiking,8.16,02:30,670,1295, 1950,2,3
133924,Grünenbergpass,3 - difficult,Mountainbike,58.7,05:30,1920,561, 1555,4,6
172177,Hoch hinaus von Brienz bis auf die Axalp,3 - difficult,Racing,28.44,02:00,1155,564, 1705,3,5
717229,Oberwil - Alp Morgete - Oberwil,3 - difficult,Cycling,21.89,03:15,1010,813, 1654,1,5
211604,"Helsana Trail: Schönried - Bergmatte - Grossi Vorschess - Rellerli - Ritmal - Schönried, gelb",2 - medium,Trailrunning,9.51,02:00,593,1239, 1832,4,4
172140,Stockental Route,2 - medium,Cycling,40.62,02:30,376,553, 740,1,3
658323,Durchs Jahr wandern - Aprilglocken im Berner Jura,1 - easy,Hiking,9.29,02:50,380,1006, 1333,2,2
211600,"Helsana Trail: Schönried - Saanenmöser - Schönried, grün",2 - medium,Trailrunning,6.33,01:15,119,1229, 1348,2,3
354688,Horneggli - Hornberg - Horneggli (Blumenweg),1 - easy,Hiking,2.7,01:00,101,1767, 1868,2,2
707098,Rotengraben - Wintermatte - Heubergtal - Wintermatte - Rotengraben,2 - medium,Hiking,13.6,04:20,625,1372, 1988,0,3
76670,Durch die wilde Landschaft,3 - difficult,Hiking,9.38,05:00,1631,1330, 2940,5,5
131770,Königsrunde Nord,3 - difficult,Racing,163.02,09:30,2545,595, 1610,2,6
887205,Tour de France 2016 Teiletappe Gstaad-Emosson,3 - difficult,Racing,108.54,06:50,2663,393, 1957,6,6
133927,Blueme II,3 - difficult,Mountainbike,27.91,03:15,847,558, 1390,5,5
114202,Schüpberg - Vorgarten der Agglomeration,0 - no rating,Hiking,11.46,02:50,185,555, 692,0,0
172139,Moränensee Route,1 - easy,Cycling,25.49,01:40,197,553, 750,1,1
707177,Schönried Ermitage Gruben Runde,1 - easy,Hiking,4.62,01:20,140,1153, 1264,1,1
698709,Allmenalp Biketour,2 - medium,Mountainbike,21.14,02:30,677,1170, 1789,0,4
50927,Bärlauchduft und Aarestrand,1 - easy,Hiking,11.63,02:45,170,515, 565,1,2
573694,Wässermatten zwischen Langenthal und Roggwil,1 - easy,Hiking,5.55,01:25,32,452, 491,1,1
698707,Blausee Biketour,1 - easy,Mountainbike,10.13,01:05,281,896, 1177,0,1
114499,Fit mit Anspruch,2 - medium,Nordic Walking,6.93,02:45,541,1840, 2288,3,4
315061,Interlaken Ost - Harder Kulm,2 - medium,Hiking,4.09,02:30,759,566, 1322,2,3
309530,Kambly Entdeckerpfad in Trubschachen,1 - easy,Hiking,3.65,01:05,78,725, 794,1,2
114220,Zum Aussichtsturm auf dem Moron,0 - no rating,Hiking,10.37,03:20,605,717, 1321,0,0
131764,Strade Bianche di Simmental,3 - difficult,Racing,78.66,07:00,1750,673, 1852,2,5
50315,«Den Niesen geniesen»,3 - difficult,Hiking,9.27,05:15,1712,631, 2343,4,6
82262,Wildhorn Tour - Tour du Wildhorn,3 - difficult,long-distance walking trail,60.96,25:00,4200,1385, 2876,5,6
368308,Wildbeobachtungs Wanderung,1 - easy,Thematic route,7.05,02:30,399,1222, 1620,2,2
51391,Naturlandschaft vor den Toren der Stadt,1 - easy,Hiking,5.44,01:40,260,524, 754,1,2
277472,Basler Weg: Fraubrunnen - Bern (Variante A),2 - medium,Pilgrimage,24.48,06:14,160,489, 570,0,3
114210,Über sieben Brücken im Kiesen- und Aaretal,0 - no rating,Hiking,9.31,02:10,57,537, 588,0,0
83742,Mont Sujet,2 - medium,Mountainbike,38.43,05:49,1188,434, 1383,3,4
172154,Panoramatrail Faltschen,2 - medium,Mountainbike,29.01,02:30,846,692, 1223,2,3
616521,Von Gurnigel Wasserscheide via Klettersteig Gantrisch nach Oberstocken,3 - difficult,Via ferrata,17.0,05:30,1000,707, 2174,5,4
501844,Sytiberg Trail,1 - easy,Running,5.53,00:57,146,567, 712,1,2
100447,Zum Seebergsee: 100% Natur – 0% Hartbelag,2 - medium,Hiking,10.33,03:20,415,1760, 1980,3,3
65411,Moorweg Sparemoos,1 - easy,Thematic route,3.39,01:00,130,1570, 1679,2,2
131758,Giro di Röstigrabe,2 - medium,Racing,40.77,02:30,864,955, 1408,2,4
247242,Cable car to Wispile. Walk to Lauenensee,1 - easy,Hiking,9.58,02:15,142,1381, 1920,2,2
275647,Geissewäg – die Wasen-Genusstour (Vorderarniwäg),2 - medium,Thematic route,12.32,03:47,458,752, 1135,2,3
133094,Gsürweg,2 - medium,Hiking,10.97,04:00,343,1289, 2182,3,4
744929,Port-Libige,1 - easy,Hiking,6.5,02:05,269,1169, 1437,2,2
114254,Habkern die kleine Perle im Berner Oberland,0 - no rating,Hiking,9.12,03:30,634,1071, 1699,0,0
834956,Berschel Tour,3 - difficult,Mountainbike,10.84,01:40,488,1154, 1601,4,6
51169,Durch Berns Kornkammer,2 - medium,Hiking,16.44,04:00,344,495, 609,1,3
316219,"""Rund ums Seehore""",2 - medium,Hiking,22.31,08:15,1416,1224, 2069,3,4
156907,Gantrisch/Freiburgweg: Amsoldingen - Romont,3 - difficult,Cycling,89.24,07:14,1387,566, 981,5,6
691501,Lenk - Iffigfall - Langermatte - Rezliberg - Simmenfälle - Lenk,2 - medium,Cycling,22.08,03:30,795,1064, 1858,2,4
812685,Oberer Wasserfall,2 - medium,Hiking,2.95,01:10,242,1738, 1974,3,4
133079,Zu den Engstligen-Fällen,1 - easy,Hiking,7.18,01:30,217,1232, 1428,1,2
289486,Auf Frühlingswiesen zum idyllischen Gantrischseeli,1 - easy,Hiking,1.8,00:40,120,1505, 1614,2,1
678610,Freeride Tour Sunnbüel,2 - medium,Mountainbike,4.64,00:20,737,1195, 1932,0,3
908579,Familienweg über den Gäggersteg,0 - no rating,Hiking,3.54,01:10,175,1499, 1635,0,0
48958,Durch die malerische Cholereschlucht,2 - medium,Hiking,12.32,04:00,729,573, 1113,3,4
508315,In die Gysnauflüe,2 - medium,Hiking,5.36,01:40,210,530, 650,3,2
131149,Wilderswil - Breitlauenen,2 - medium,Hiking,5.19,03:00,959,583, 1542,2,3
700217,Lenk - Gibel - Guggernäll - Abstecher zum Laubbärgli - Lenk,1 - easy,Cycling,19.07,02:05,822,1068, 1848,1,1
131614,Blumenweg Horneggli (Rundwanderung),1 - easy,Thematic route,2.7,01:00,101,1767, 1868,2,2
100449,Auf den Napf – Rigi des Emmentals,0 - no rating,Hiking,15.61,05:10,659,877, 1394,0,0
211595,"Helsana Trail: Gstaad – Saanen - Gstaad, blau",1 - easy,Trailrunning,6.48,01:00,36,1010, 1046,1,2
131161,Harder Kulm Rundweg,1 - easy,Hiking,2.78,01:02,154,1293, 1443,1,2
114497,Fit mit Genuss,2 - medium,Nordic Walking,4.88,01:30,263,1840, 2003,3,3
744928,Lötschberger-Nordrampe,2 - medium,Hiking,17.25,04:50,238,779, 1205,3,3
66023,Erlebnisweg Grimmimutz  - Grimmialp,1 - easy,Thematic route,4.22,01:30,200,1224, 1421,2,2
617761,Sieben Hengste,3 - difficult,Hiking,14.44,05:05,985,1041, 1947,5,5
698705,Üschenen Biketour,2 - medium,Mountainbike,23.88,02:55,835,1171, 1975,0,4
296938,Der Ringweg am kleinen Rugen,1 - easy,Thematic route,3.35,00:58,84,572, 655,1,2
133928,Blueme III,2 - medium,Mountainbike,26.93,03:00,1320,566, 1392,3,4
84519,"Auf den Bantiger, der Stadtnahe Aussichtsberg",0 - no rating,Hiking,9.44,03:00,433,609, 944,0,0
616567,Von SAC Grubenberghütte via Pertet à Bovets nach Rougemont,2 - medium,Hiking,15.2,05:00,630,1000, 1908,3,3
225655,"""Walk to LEtivaz""",2 - medium,Hiking,18.87,05:00,1251,1043, 1909,0,4
698704,Gasterntal Biketour,2 - medium,Mountainbike,23.75,03:20,460,1170, 1630,0,4
823060,E-Bike Tour entlang der Diemtigtaler Hauswege,2 - medium,Cycling,43.09,03:00,1103,669, 1270,0,3
850762,St. Stephan Loop,3 - difficult,Mountainbike,30.56,03:15,920,934, 1836,5,6
311562,Gantrisch-Fribourg-Weg: Rüeggisberg - Schwarzenburg,1 - easy,Pilgrimage,10.37,02:53,189,703, 929,0,1
298943,Wildrosen Wanderung,1 - easy,Thematic route,7.15,02:15,322,1081, 1403,1,2
131151,Wilderswil - Zweilütschinen,1 - easy,Hiking,6.04,01:34,83,584, 667,1,2
586723,Rundtour auf abenteuerlichen Wegen,2 - medium,Hiking,5.9,03:00,630,1357, 1919,4,3
78168,Bänkli-Rundweg Aeschi bei Spiez,1 - easy,Thematic route,7.38,02:13,255,847, 1122,2,2
595654,Schönried Ermitage Rellerli Panoramawanderung,2 - medium,Hiking,11.33,04:00,645,1222, 1861,2,4
50425,An stolzen Bauernsitzen vorüber durch den südlichen Oberaargau,2 - medium,Hiking,14.41,04:00,550,585, 834,2,3
691505,Lenk - Metsch - Metschmaad - Bühlberg - Lenk,1 - easy,Cycling,12.48,01:40,591,1068, 1659,1,2
744918,Höh,2 - medium,Hiking,5.3,02:00,141,1170, 1310,3,3
700218,Matten - Gfell - St. Stephan - Matten,1 - easy,Cycling,11.25,01:20,476,994, 1467,1,2
131685,Via Alpina: Lenk - Gstaad,3 - difficult,Hiking,21.6,07:30,994,1049, 2059,2,6
316230,Kinderwagenrundweg Grimmialp,1 - easy,Hiking,5.46,01:45,123,1163, 1274,1,1
836971,E-Bike Elsigen-Metsch,2 - medium,Cycling,24.82,03:20,1000,1196, 1814,4,3
162940,Anspruchsvoller Genuss: Gipfeltour zum Trogenhorn,2 - medium,Hiking,11.42,04:50,1090,1039, 1969,4,4
292891,Albert Schweitzer Weg,1 - easy,Thematic route,4.81,01:45,121,1163, 1284,1,2
108674,Holz-Skulpturenweg - Frutigen,2 - medium,Thematic route,9.56,02:45,134,779, 913,3,2
67238,Über den Napf zu den Änzilochmannen,2 - medium,Hiking,10.71,04:00,780,989, 1394,3,3
57567,Durchs Waldland am Gurnigel,2 - medium,Hiking,15.94,05:00,1000,766, 1592,3,4
177067,Biel/Bienne - Ins,1 - easy,Long distance cycling,31.43,02:09,29,430, 460,1,1
294660,Gstaad-Wasserngrat-Turnels-Gstaad (Nr. 25),3 - difficult,Trailrunning,16.64,03:45,1146,1051, 2196,6,6
616543,Von Axalp via Faulhorn nach Burglauenen,3 - difficult,Hiking,18.5,06:30,1350,895, 2681,4,4
67762,"Rund um den Jolimont, den hübschen Hügel",2 - medium,Hiking,9.42,02:40,250,435, 603,2,3
619277,Fiiroberundi,1 - easy,Mountainbike,16.43,01:01,329,552, 748,2,3
895528,Lauterbrunnen - Schilthorn,2 - medium,Hiking,15.2,06:00,2190,855, 2970,3,5
131636,Chastalet-Rundweg,2 - medium,Thematic route,6.5,02:30,341,1175, 1511,3,4
568353,Honegg inkl. Offroad,2 - medium,Hiking,12.08,03:10,569,955, 1499,4,4
529960,Vom Brienzer Rothorn bis Interlaken,3 - difficult,Hiking,21.78,07:54,1084,1288, 2273,6,5
419178,Von Guttannen zum Triftgletscher,3 - difficult,Hiking,16.11,06:13,1602,960, 2571,3,4
444085,Via Alpina 1 / GR5 - Von Chamonix durch die Schweiz nach Vorarlberg,3 - difficult,long-distance walking trail,500.0,13:00,30000,370, 2755,2,6
479715,Zweisimmen-Leiterli-Betelberg-Lenk,2 - medium,Hiking,18.05,04:35,586,1688, 2070,3,3
597809,Einigen,1 - easy,Hiking,5.91,01:33,146,562, 649,2,2
698712,Alp Laueli,2 - medium,Hiking,5.78,02:30,430,1232, 1663,3,3
592483,Schönrieder Trainingsrunde,0 - no rating,Mountainbike,14.76,02:46,715,1222, 1584,0,0
586307,WEN-WEX - Giessbach - Giessbachwasserfäll - Iseltwald,2 - medium,Hiking,9.07,03:13,511,565, 1075,0,4
131607,Eggweid - Simmegrund - Zweisimmen,1 - easy,Hiking,8.31,02:15,23,942, 1478,1,2
563504,Diemtigen-Latterbach-Erlenbach-Diemtigen,2 - medium,Mountainbike,22.93,02:02,760,638, 1022,3,3
473731,Brienzer Rothorn,2 - medium,Hiking,11.31,03:08,29,585, 2243,2,2
594408,WEN-DW - Axalp - Schnitzlerweg - Hinterburgseeli,1 - easy,Thematic route,6.27,02:15,348,1507, 1723,0,2
870925,Lötschberg - Jura Etappe 1 Kandersteg - Frutigen - Reichenbach,0 - no rating,Cycling,18.16,01:15,380,706, 1186,0,0
528182,Jaunpass,1 - easy,Snowshoe,8.12,02:52,233,1512, 1675,2,3
575440,Durch das Lauterbrunnental,1 - easy,Hiking,24.0,03:09,223,802, 958,2,3
615550,Hotel Wetterhorn - Vitaparcour - Rundweg,1 - easy,Hiking,3.35,01:17,119,1227, 1325,1,2
156903,"JW für Radfahrer ""Luzernerweg"": Burgdorf - Tromwil (Rüeggisberg)",3 - difficult,Cycling,46.62,04:15,1233,508, 937,5,4
131304,Jerusalemweg: Amsoldingen - Interlaken,3 - difficult,Pilgrimage,29.66,08:15,566,558, 732,1,6
611000,nördlicher Oberaargau,2 - medium,Cycling,31.74,03:18,615,416, 933,3,3
274936,Trailrunning Eggli (Gstaad),1 - easy,Trailrunning,7.29,01:45,533,1026, 1557,2,2
511921,Schallenberg Rundtour,1 - easy,Hiking,3.34,00:54,144,1141, 1307,1,1
485966,Wasserscheide - Gantrisch Seeli,1 - easy,Hiking,9.5,02:25,428,1313, 1620,2,2
619585,Mountainbike Rundtour Altbüron,3 - difficult,Mountainbike,32.04,03:26,665,440, 768,5,5
471070,Walk from Manor Farm campsite (Unterseen) to Interlaken,1 - easy,Hiking,4.26,00:51,60,556, 614,1,1
311557,Wandern auf der Grimmialp,1 - easy,Hiking,8.11,02:36,165,1222, 1843,0,2
685879,Anstieg Bachlitalhutte,1 - easy,Hiking,4.59,01:49,573,1768, 2310,2,2
441750,Um den Gelmersee zur Gelmerhütte,2 - medium,Hiking,9.14,03:39,640,1832, 2416,3,4
468862,Morgenberghorn,2 - medium,Hiking,9.73,03:41,876,1425, 2228,3,4
75548,Natura Trail Chasseral - 2,2 - medium,Thematic route,11.66,08:00,630,1008, 1607,0,4
439557,"Daytrip Bundalp, Kiental to Obere Dünde, Griesalp, Bundalp",2 - medium,Hiking,9.21,03:23,669,1419, 2005,3,4
471359,Auf der HarderKulm,2 - medium,Hiking,6.84,01:49,57,1334, 1875,2,4
478945,Kandersteg nach Leukerbad,2 - medium,Hiking,8.3,02:40,381,1872, 2213,2,4
607631,Napf im Emmental,1 - easy,Hiking,7.12,01:58,377,1041, 1403,3,4
733532,Oeschiwald-Rundweg,1 - easy,Hiking,2.89,00:46,58,1171, 1227,0,1
610120,Schönried Ermitage Horeflue auf unbekannten Wegen,2 - medium,Hiking,11.24,04:07,719,1227, 1948,0,3
185709,Solothurn - Biel/Bienne,1 - easy,Long distance cycling,30.59,01:13,16,427, 434,1,1
361155,Emmentaler Bauernlehrpfad Emmental,1 - easy,Thematic route,7.63,02:09,162,599, 757,1,2
614058,Klusi - Wasserfall - Gaggi Säge,2 - medium,Hiking,4.33,01:45,227,1132, 1392,1,3
699632,Wunderbare Höhewanderung,2 - medium,Hiking,17.59,04:43,1251,1434, 2609,4,5
613233,Bipper-Jura mit Aussicht,1 - easy,Cycling,12.94,01:02,226,462, 694,1,1
474967,"Auf den Napf ,Kurzstrecke",2 - medium,Hiking,7.45,02:03,386,1040, 1406,2,2
561474,Mettlen-Napf-Schindelegg,2 - medium,Mountainbike,8.21,01:00,410,1040, 1400,4,3
575552,Frutigen Übleberg,3 - difficult,Mountainbike,10.83,01:29,744,805, 1548,4,5
595655,Schönried - Feutersoey - Blattipass - Arnensee - Schönried,0 - no rating,Mountainbike,42.62,05:12,1136,1016, 1912,0,0
561387,Bergstation Nüegg,1 - easy,Hiking,9.44,02:11,360,1080, 1420,2,3
421194,Gstaad – Arnensee - Gstaad,2 - medium,Cycling,29.15,02:30,595,1041, 1545,3,4
69538,1x Meringue und zurück,2 - medium,Cycling,65.89,08:00,937,697, 1317,4,4
63319,Pioneer trail,2 - medium,Hiking,27.51,08:00,628,761, 1556,3,2
287887,GrimmialpBike,2 - medium,Mountainbike,18.48,02:45,662,1126, 1459,3,2
616971,Tour Chasseral,2 - medium,E-Bike,43.6,02:36,1250,686, 1598,3,6
709461,Axalp - Tschingel- Axalphorn- Axalp,2 - medium,Hiking,13.93,05:09,866,1462, 2285,3,5
735243,Klettersteig Gantrisch,2 - medium,Hiking,6.75,01:35,549,1608, 2153,3,3
584818,Schwarzenburg - Riffenmatt,2 - medium,Hiking,9.36,02:42,567,789, 1287,3,3
586143,Oberhalb Hasliberg Hohfluh Rundtour,1 - easy,Hiking,8.46,01:56,505,1133, 1544,2,3
75549,Natura Trail Chasseral - 1,2 - medium,Thematic route,8.15,04:00,467,822, 1289,0,4
691256,Anstieg Trifthutte von KWO-bahn,2 - medium,High tour,7.38,03:20,1186,1356, 2514,3,3
57157,Elebnisweg Bruchmandli - Jaunpass,1 - easy,Thematic route,0.85,00:30,30,1504, 1531,1,1
588689,Hasliberg Tschorren Feldmoos Brünig,2 - medium,Hiking,12.78,02:24,555,979, 1351,2,4
887156,Tour de France 2016 Teiletappe Bern-Gstaad,3 - difficult,Racing,88.65,04:50,1024,503, 1280,6,6
689628,Hangendgletcherhorn via Chammligrat,2 - medium,High tour,10.01,04:56,1098,2189, 3265,1,4
744925,Erholungsgebiet Oeschiwald,1 - easy,Hiking,2.89,01:00,86,1180, 1267,2,2
69540,E-Bike La Neuveville,1 - easy,Cycling,26.23,02:00,569,430, 878,2,2
573725,Baumrütibächli-Weg Oeschenbach,1 - easy,Hiking,3.57,00:47,84,648, 731,1,1
482331,"Swiss Trail Tour Lenk, Strecke Tour, Freitag 2019",2 - medium,Trailrunning,26.75,05:19,1188,1065, 2086,3,4
289402,Skulpturenweg Krattigen,1 - easy,Thematic route,1.3,00:26,39,777, 816,1,1
689626,Abstieg Bachlitalhutte,1 - easy,Hiking,4.44,01:23,31,1755, 2309,1,1
619582,Single Trail ab Herzogenbuchsee,2 - medium,Mountainbike,24.45,02:28,304,449, 606,4,4
463065,Wanderung an der Zulg,1 - easy,Hiking,9.2,02:39,341,555, 630,0,1
783969,Kleine Scheidegg - Eigergletscher - Alpiglen (37 Jungfrau Eiger Walk + 36 Eiger Trail),2 - medium,Hiking,9.93,03:35,340,1610, 2294,3,3
573723,Zulligenbächli-Spaziergang Oeschenbach,1 - easy,Hiking,3.03,00:41,128,653, 782,1,1
